"""model"" value should be specified","""model"" value should be specified",module,Magento/GiftCardGraphQl
"Gift Messages are not applicable for empty cart","Darovací vzkaz nelze v prázdném košíku použít",module,Magento/GiftMessage
"Gift Messages are not applicable for virtual products","Darovací vzkaz nelze u virtuálních produktů použít",module,Magento/GiftMessage
"Gift Message is not available","Darovací vzkaz není dostupný",module,Magento/GiftMessage
"Could not add gift message to shopping cart","Darovací vzkaz nelze u košíku použít",module,Magento/GiftMessage
"There is no item with provided id in the cart","Položka s poskytnutým ID v košíku není",module,Magento/GiftMessage
"There is no product with provided  itemId: %1 in the cart","Položky s poskytnutými ID: %1 v košíku nejsou",module,Magento/GiftMessage
"There is no item with provided id in the order","Položka s poskytnutým ID v objednávce není",module,Magento/GiftMessage
"There is no item with provided id in the order or gift message isn't allowed","Položka s poskytnutým ID v objednávce není nebo není darovací vzkaz povolen",module,Magento/GiftMessage
"Could not add gift message to order: ""%1""","Darovací vzkaz nelze k objednávce přidat: ""%1""",module,Magento/GiftMessage
"There is no order with provided id or gift message isn't allowed","Objednávka s poskytnutým ID není nebo není darovací vzkaz povolen",module,Magento/GiftMessage
"There is no order with provided id","Objednávka s poskytnutým ID není",module,Magento/GiftMessage
"Gift Messages are not applicable for empty order","Darovací vzkaz nelze u prázdné objednávky použít",module,Magento/GiftMessage
"Could not add gift message to order's item: ""%1""","Could not add gift message to order's item: ""%1""",module,Magento/GiftMessage
"Unknown entity type","Neznámý typ entity",module,Magento/GiftMessage
"Test label","Testovací označení",module,Magento/GiftMessage
"Use Config Settings","Použít nastavení konfigurace",module,Magento/GiftMessage
"From","Od",module,Magento/GiftMessage
"To","Pro",module,Magento/GiftMessage
"Message","Zpráva",module,Magento/GiftMessage
"Cancel","Zrušit",module,Magento/GiftMessage
"OK","OK",module,Magento/GiftMessage
"Gift Options","Nastavení dárků",module,Magento/GiftMessage
"Gift Message","Darovací vzkaz",module,Magento/GiftMessage
"Do you have any gift items in your order?","Obsahuje váš košík nějaký dárek?",module,Magento/GiftMessage
"Add Gift Options","Add Gift Options",module,Magento/GiftMessage
"Gift Options for the Entire Order","Darovací vzkaz na celou objednávku",module,Magento/GiftMessage
"Leave this box blank if you don't want to leave a gift message for the entire order.","Chcete-li přidat darovací vzkaz na celou objednávku, nechte údaj prázdný.",module,Magento/GiftMessage
"Gift Options for Individual Items","Nastavení dárků pro jednotlivé položky",module,Magento/GiftMessage
"<span>Item %1</span> of %2","<span>Položka %1</span> z %2",module,Magento/GiftMessage
"Leave a box blank if you don't want to add a gift message for that item.","Nechcete-li přidat darovací vzkaz k dané položce, nechte údaj prázdný.",module,Magento/GiftMessage
"Add Gift Options for the Entire Order","Přidat darovací vzkaz na celou objednávku",module,Magento/GiftMessage
"You can leave this box blank if you don't want to add a gift message for this address.","Nechcete-li přidat darovací vzkaz k této adrese, nechte údaj prázdný.",module,Magento/GiftMessage
"Add Gift Options for Individual Items","Add Gift Options for Individual Items",module,Magento/GiftMessage
"You can leave this box blank if you don't want to add a gift message for the item.","Nechcete-li přidat darovací vzkaz k dané položce, nechte údaj prázdný.",module,Magento/GiftMessage
"Gift Message (optional)","Darovací vzkaz (volitelný)",module,Magento/GiftMessage
"To:","Komu:",module,Magento/GiftMessage
"From:","Od:",module,Magento/GiftMessage
"Message:","Vzkaz:",module,Magento/GiftMessage
"Update","Aktualizovat",module,Magento/GiftMessage
"Gift options","Nastavení dárku",module,Magento/GiftMessage
"Edit","Upravit",module,Magento/GiftMessage
"Delete","Smazat",module,Magento/GiftMessage
"Allow Gift Messages on Order Level","Povolit darovací vzkaz na objednávku",module,Magento/GiftMessage
"Allow Gift Messages for Order Items","Povolit darovací vzkaz na položku objednávky",module,Magento/GiftMessage
"Gift Messages is not applicable for empty cart","Darovací vzkaz nelze v prázdném košíku použít",module,Magento/GiftMessage
"Gift Messages is not applicable for virtual products","Darovací vzkaz nelze u virtuálních produktů použít",module,Magento/GiftMessage
"Gift Messages is not applicable for empty order","Darovací vzkaz nelze u prázdné objednávky použít",module,Magento/GiftMessage
"Add gift options","Přidat nastavení dárků",module,Magento/GiftMessage
"Add gift options for Individual Items","Přidat nastavení dárků pro jednotlivé položky",module,Magento/GiftMessage
"Gift messages can't be used for an empty cart. Add an item and try again.","Gift messages can't be used for an empty cart. Add an item and try again.",module,Magento/GiftMessage
"Gift messages can't be used for virtual products.","Gift messages can't be used for virtual products.",module,Magento/GiftMessage
"The gift message isn't available.","The gift message isn't available.",module,Magento/GiftMessage
"The gift message couldn't be added to Cart.","The gift message couldn't be added to Cart.",module,Magento/GiftMessage
"No item with the provided ID was found in the Cart. Verify the ID and try again.","No item with the provided ID was found in the Cart. Verify the ID and try again.",module,Magento/GiftMessage
"No product with the ""%1"" itemId exists in the Cart. Verify your information and try again.","No product with the ""%1"" itemId exists in the Cart. Verify your information and try again.",module,Magento/GiftMessage
"No item with the provided ID was found in the Order. Verify the ID and try again.","No item with the provided ID was found in the Order. Verify the ID and try again.",module,Magento/GiftMessage
"No item with the provided ID was found in the Order, or a gift message isn't allowed. Verify and try again.","No item with the provided ID was found in the Order, or a gift message isn't allowed. Verify and try again.",module,Magento/GiftMessage
"The gift message couldn't be added to the ""%1"" order.","The gift message couldn't be added to the ""%1"" order.",module,Magento/GiftMessage
"Either no order exists with this ID or gift message isn't allowed.","Either no order exists with this ID or gift message isn't allowed.",module,Magento/GiftMessage
"No order exists with this ID. Verify your information and try again.","No order exists with this ID. Verify your information and try again.",module,Magento/GiftMessage
"Gift messages can't be used for an empty order. Create an order, add an item, and try again.","Gift messages can't be used for an empty order. Create an order, add an item, and try again.",module,Magento/GiftMessage
"The gift message couldn't be added to the ""%1"" order item.","The gift message couldn't be added to the ""%1"" order item.",module,Magento/GiftMessage
"Are you sure you want to delete this gift registry?","Are you sure you want to delete this gift registry?",module,Magento/GiftRegistry
"Delete Registry","Delete Registry",module,Magento/GiftRegistry
"Gift Registry Entity","Gift Registry Entity",module,Magento/GiftRegistry
"Product ID","ID produktu",module,Magento/GiftRegistry
"Product","Produkt",module,Magento/GiftRegistry
"SKU","Kód",module,Magento/GiftRegistry
"Price","Cena",module,Magento/GiftRegistry
"Quantity","Množství",module,Magento/GiftRegistry
"Total","Celkem",module,Magento/GiftRegistry
"Add to Gift Registry","Add to Gift Registry",module,Magento/GiftRegistry
"Are you sure you want to add these products?","Skutečně chcete přidat tyto produkty?",module,Magento/GiftRegistry
"Update Items and Quantities","Upravit položky a množství",module,Magento/GiftRegistry
"ID","ID",module,Magento/GiftRegistry
"Requested","Požadováno",module,Magento/GiftRegistry
"Fulfilled","Splněno",module,Magento/GiftRegistry
"Note","Poznámka",module,Magento/GiftRegistry
"Action","Akce",module,Magento/GiftRegistry
"Update Quantity","Aktualizovat množství",module,Magento/GiftRegistry
"Remove Item","Odebrat položku",module,Magento/GiftRegistry
"Sharing Information","Vyplňte následující údaje",module,Magento/GiftRegistry
"Emails","E-maily",module,Magento/GiftRegistry
"Send From","Odeslat z",module,Magento/GiftRegistry
"Message","Zpráva",module,Magento/GiftRegistry
"Share Gift Registry","Share Gift Registry",module,Magento/GiftRegistry
"Gift Registry","Gift Registry",module,Magento/GiftRegistry
"Event","Událost",module,Magento/GiftRegistry
"Registrants","Registrants",module,Magento/GiftRegistry
"Event Date","Datum události",module,Magento/GiftRegistry
"Total Items","Celkový počet položek",module,Magento/GiftRegistry
"Remaining","Zbývá",module,Magento/GiftRegistry
"Public","Veřejné",module,Magento/GiftRegistry
"No","Ne",module,Magento/GiftRegistry
"Yes","Ano",module,Magento/GiftRegistry
"Website","Webová stránka",module,Magento/GiftRegistry
"Gift Registry Types","Gift Registry Types",module,Magento/GiftRegistry
"Add Gift Registry Type","Add Gift Registry Type",module,Magento/GiftRegistry
"Save","Uložit",module,Magento/GiftRegistry
"If you delete this gift registry type, you also delete customer registries that use this type. Do you want to continue?","If you delete this gift registry type, you also delete customer registries that use this type. Do you want to continue?",module,Magento/GiftRegistry
"Delete","Smazat",module,Magento/GiftRegistry
"Save and Continue Edit","Použít",module,Magento/GiftRegistry
"Edit '%1' Gift Registry Type","Edit '%1' Gift Registry Type",module,Magento/GiftRegistry
"New Gift Registry Type","New Gift Registry Type",module,Magento/GiftRegistry
"Add Attribute","Přidat atribut",module,Magento/GiftRegistry
"Delete Attribute","Odstranit atribut",module,Magento/GiftRegistry
"Use Default Value","Použít výchozí hodnotu",module,Magento/GiftRegistry
"Short","Krátký",module,Magento/GiftRegistry
"Medium","Střední",module,Magento/GiftRegistry
"Long","Dlouhý",module,Magento/GiftRegistry
"Full","Full",module,Magento/GiftRegistry
"Add New Option","Přidat novou možnost",module,Magento/GiftRegistry
"Delete Option","Odstranit možnost",module,Magento/GiftRegistry
"General Information","Všeobecné informace",module,Magento/GiftRegistry
"Code","Kód",module,Magento/GiftRegistry
"Label","Štítek",module,Magento/GiftRegistry
"Sort Order","Řadit podle",module,Magento/GiftRegistry
"Is Listed","Is Listed",module,Magento/GiftRegistry
"Attributes","Atributy",module,Magento/GiftRegistry
"[GLOBAL]","[GLOBÁLNÍ]",module,Magento/GiftRegistry
"[WEBSITE]","[WEB]",module,Magento/GiftRegistry
"[STORE VIEW]","[ZOBRAZENÍ]",module,Magento/GiftRegistry
"None","Nic",module,Magento/GiftRegistry
"New Address","Nová adresa",module,Magento/GiftRegistry
"Edit Gift Registry","Edit Gift Registry",module,Magento/GiftRegistry
"Create Gift Registry","Create Gift Registry",module,Magento/GiftRegistry
"State/Province","Kraj / region",module,Magento/GiftRegistry
"Please select a region, state or province","Zvolte prosím kraj nebo region",module,Magento/GiftRegistry
"Please Select","Vyberte",module,Magento/GiftRegistry
"View Gift Registry %1","View Gift Registry %1",module,Magento/GiftRegistry
"Share '%1' Gift Registry","Share '%1' Gift Registry",module,Magento/GiftRegistry
"-- Please select --","-- Vyberte --",module,Magento/GiftRegistry
"From","Od",module,Magento/GiftRegistry
"To","Pro",module,Magento/GiftRegistry
"Gift Registry Search","Gift Registry Search",module,Magento/GiftRegistry
"Select Search Type","Select Search Type",module,Magento/GiftRegistry
"Registrant","Registrant",module,Magento/GiftRegistry
"Registry owner","Registry owner",module,Magento/GiftRegistry
"Please correct the  gift registry ID.","Please correct the  gift registry ID.",module,Magento/GiftRegistry
"Please correct the gift registry entity.","Please correct the gift registry entity.",module,Magento/GiftRegistry
"Shopping cart items have been added to gift registry.","Shopping cart items have been added to gift registry.",module,Magento/GiftRegistry
"Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.","Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.",module,Magento/GiftRegistry
"We can't add shopping cart items to the gift registry right now.","Položky košíku momentálně nelze k seznamu dárků přidat.",module,Magento/GiftRegistry
"You deleted this gift registry entity.","You deleted this gift registry entity.",module,Magento/GiftRegistry
"We couldn't delete this gift registry entity.","We couldn't delete this gift registry entity.",module,Magento/GiftRegistry
"Customers","Zákazníci",module,Magento/GiftRegistry
"Edit '%1' Gift Registry","Edit '%1' Gift Registry",module,Magento/GiftRegistry
"Something went wrong while editing the gift registry.","Something went wrong while editing the gift registry.",module,Magento/GiftRegistry
"Please enter at least one email address.","Please enter at least one email address.",module,Magento/GiftRegistry
"%1 email(s) were sent.","%1 email(s) were sent.",module,Magento/GiftRegistry
"We couldn't send '%1 of %2 emails.","We couldn't send '%1 of %2 emails.",module,Magento/GiftRegistry
"You updated this gift registry.","You updated this gift registry.",module,Magento/GiftRegistry
"We can't update these gift registry items right now.","Položky seznamu dárků momentálně nelze upravit.",module,Magento/GiftRegistry
"You deleted the gift registry type.","You deleted the gift registry type.",module,Magento/GiftRegistry
"We couldn't delete this gift registry type.","We couldn't delete this gift registry type.",module,Magento/GiftRegistry
"%1","%1",module,Magento/GiftRegistry
"Edit Type","Edit Type",module,Magento/GiftRegistry
"New Type","Nový typ",module,Magento/GiftRegistry
"You saved the gift registry type.","You saved the gift registry type.",module,Magento/GiftRegistry
"We can't save this gift registry type right now.","Typ seznamu dárků momentálně nelze uložit.",module,Magento/GiftRegistry
"Page not found.","Stránka nebyla nalezena.",module,Magento/GiftRegistry
"Please correct the gift registry ID.","Please correct the gift registry ID.",module,Magento/GiftRegistry
"%1 item(s) have been added to the gift registry.","%1 item(s) have been added to the gift registry.",module,Magento/GiftRegistry
"We have nothing to add to this gift registry.","We have nothing to add to this gift registry.",module,Magento/GiftRegistry
"You can't add virtual products, digital products or gift cards to gift registries.","You can't add virtual products, digital products or gift cards to gift registries.",module,Magento/GiftRegistry
"You deleted this gift registry.","You deleted this gift registry.",module,Magento/GiftRegistry
"Something went wrong while deleting the gift registry.","Something went wrong while deleting the gift registry.",module,Magento/GiftRegistry
"Please correct the gift registry.","Please correct the gift registry.",module,Magento/GiftRegistry
"Incorrect Type","Incorrect Type",module,Magento/GiftRegistry
"Please correct the registrant data.","Please correct the registrant data.",module,Magento/GiftRegistry
"Address is empty.","Adresa je prázdná.",module,Magento/GiftRegistry
"Please select an address.","Vyberte adresu.",module,Magento/GiftRegistry
"Please correct the address.","Please correct the address.",module,Magento/GiftRegistry
"You saved this gift registry.","You saved this gift registry.",module,Magento/GiftRegistry
"We couldn't save this gift registry.","We couldn't save this gift registry.",module,Magento/GiftRegistry
"Gift Registry Items","Gift Registry Items",module,Magento/GiftRegistry
"Something went wrong while sending email(s).","Při odesílání e-mailu došlo k chybě.",module,Magento/GiftRegistry
"Something went wrong while sharing the gift registry.","Something went wrong while sharing the gift registry.",module,Magento/GiftRegistry
"You updated the gift registry items.","You updated the gift registry items.",module,Magento/GiftRegistry
"We couldn't update the gift registry.","We couldn't update the gift registry.",module,Magento/GiftRegistry
"The wish list item has been added to this gift registry.","The wish list item has been added to this gift registry.",module,Magento/GiftRegistry
"We couldn’t add your wish list items to your gift registry.","We couldn’t add your wish list items to your gift registry.",module,Magento/GiftRegistry
"Please enter correct search options.","Please enter correct search options.",module,Magento/GiftRegistry
"Please enter at least 2 letters of the first name.","Please enter at least 2 letters of the first name.",module,Magento/GiftRegistry
"Please enter at least 2 letters of the last name.","Please enter at least 2 letters of the last name.",module,Magento/GiftRegistry
"Please enter a valid email address.","Zadejte prosím platnou e-mailovou adresu.",module,Magento/GiftRegistry
"Please enter a gift registry ID.","Please enter a gift registry ID.",module,Magento/GiftRegistry
"Please enter the quantity of items to add to cart.","Please enter the quantity of items to add to cart.",module,Magento/GiftRegistry
"We can't add this item to your shopping cart right now.","Tuto položku momentálně nelze do košíku přidat.",module,Magento/GiftRegistry
"Gift Registry Info","Gift Registry Info",module,Magento/GiftRegistry
"Please enter the ""%1"".","Please enter the ""%1"".",module,Magento/GiftRegistry
"Please enter the correct ""%1"".","Please enter the correct ""%1"".",module,Magento/GiftRegistry
"Custom Types","Custom Types",module,Magento/GiftRegistry
"Static Types","Static Types",module,Magento/GiftRegistry
"label","označení",module,Magento/GiftRegistry
"Product has required options.","Product has required options.",module,Magento/GiftRegistry
"You need to enter sender data.","You need to enter sender data.",module,Magento/GiftRegistry
"Please add invitees.","Please add invitees.",module,Magento/GiftRegistry
"You cannot send emails to more than %1 recipients at once","You cannot send emails to more than %1 recipients at once",module,Magento/GiftRegistry
"Please enter a valid invitee email address.","Please enter a valid invitee email address.",module,Magento/GiftRegistry
"Please enter an invitee name.","Please enter an invitee name.",module,Magento/GiftRegistry
"You shared the gift registry for %1 emails.","You shared the gift registry for %1 emails.",module,Magento/GiftRegistry
"We couldn't share the registry.","We couldn't share the registry.",module,Magento/GiftRegistry
"Private","Soukromé",module,Magento/GiftRegistry
"Inactive","Neaktivní",module,Magento/GiftRegistry
"Active","Aktivní",module,Magento/GiftRegistry
"Please enter the title.","Please enter the title.",module,Magento/GiftRegistry
"Please enter the message.","Please enter the message.",module,Magento/GiftRegistry
"Please enter correct the Privacy setting.","Please enter correct the Privacy setting.",module,Magento/GiftRegistry
"We cannot specify the product.","We cannot specify the product.",module,Magento/GiftRegistry
"Please correct the  gift registry item quantity.","Please correct the  gift registry item quantity.",module,Magento/GiftRegistry
"Please correct the gift registry item ID.","Please correct the gift registry item ID.",module,Magento/GiftRegistry
"The quantity of ""%1"" product added to cart exceeds the quantity desired by the Gift Registry owner. The quantity added has been adjusted to meet remaining quantity %2.","The quantity of ""%1"" product added to cart exceeds the quantity desired by the Gift Registry owner. The quantity added has been adjusted to meet remaining quantity %2.",module,Magento/GiftRegistry
"Existing quantity of ""%1"" product in the cart has been replaced with quantity %2 just requested.","Existing quantity of ""%1"" product in the cart has been replaced with quantity %2 just requested.",module,Magento/GiftRegistry
"This product(s) is out of stock.","Tento produkt není skladem.",module,Magento/GiftRegistry
"Please correct the product for adding the item to the quote.","Please correct the product for adding the item to the quote.",module,Magento/GiftRegistry
"Please correct the item option format.","Please correct the item option format.",module,Magento/GiftRegistry
"An item option with code %1 already exists.","Možnost položky s kódem %1 již existuje.",module,Magento/GiftRegistry
"New","Nové",module,Magento/GiftRegistry
"Please enter the first name.","Zadejte jméno.",module,Magento/GiftRegistry
"Please enter the last name.","Zadejte příjmení.",module,Magento/GiftRegistry
"Please enter a valid email address(for example, daniel@x.com).","Please enter a valid email address(for example, daniel@x.com).",module,Magento/GiftRegistry
"Ship to the recipient's address.","Ship to the recipient's address.",module,Magento/GiftRegistry
"-- All --","-- Vše --",module,Magento/GiftRegistry
"Unknown gift registry identifier","Unknown gift registry identifier",module,Magento/GiftRegistry
"All Forms","Všechny formuláře",module,Magento/GiftRegistry
"Registrant Name Search","Registrant Name Search",module,Magento/GiftRegistry
"Registrant Email Search","Registrant Email Search",module,Magento/GiftRegistry
"Gift Registry ID Search","Gift Registry ID Search",module,Magento/GiftRegistry
"Type","Typ",module,Magento/GiftRegistry
"Owner","Vlastník",module,Magento/GiftRegistry
"Created on","Vytvořeno",module,Magento/GiftRegistry
"Shipping Address","Doručovací adresa",module,Magento/GiftRegistry
"Shopping Cart Items","Položky v košíku",module,Magento/GiftRegistry
"New Attribute","Nový atribut",module,Magento/GiftRegistry
"Input Type","Typ vstupu",module,Magento/GiftRegistry
"Attribute Group","Attribute Group",module,Magento/GiftRegistry
"Is Required","Je vyžadován",module,Magento/GiftRegistry
"Is Searcheable","Is Searcheable",module,Magento/GiftRegistry
"We found an attribute with this static input type already in the gift registry type. Please select a different input type.","We found an attribute with this static input type already in the gift registry type. Please select a different input type.",module,Magento/GiftRegistry
"Show Region","Zobrazit oblast",module,Magento/GiftRegistry
"Date Format","Formát data",module,Magento/GiftRegistry
"Is Default","Je výchozí",module,Magento/GiftRegistry
"Select a shipping address from your address book or enter a new address.","Vyberte doručovací adresu z adresáře nebo zadejte novou.",module,Magento/GiftRegistry
"Company","Společnost",module,Magento/GiftRegistry
"Address","Adresa",module,Magento/GiftRegistry
"Street Address","Ulice",module,Magento/GiftRegistry
"Street Address %1","Ulice %1",module,Magento/GiftRegistry
"City","Město",module,Magento/GiftRegistry
"Please select a region, state or province.","Zvolte kraj / region prosím.",module,Magento/GiftRegistry
"Zip/Postal Code","PSČ",module,Magento/GiftRegistry
"Country","Země",module,Magento/GiftRegistry
"Phone Number","Telefonní číslo",module,Magento/GiftRegistry
"Fax","Fax",module,Magento/GiftRegistry
"Add All To Gift Registry","Add All To Gift Registry",module,Magento/GiftRegistry
"Ship to registrant's address","Doručit na adresu žadatele",module,Magento/GiftRegistry
"Use the gift registry shipping address","Use the gift registry shipping address",module,Magento/GiftRegistry
"Added On","Přidáno",module,Magento/GiftRegistry
"Qty","Množství",module,Magento/GiftRegistry
"Qty Fulfilled","Qty Fulfilled",module,Magento/GiftRegistry
"Update Gift Registry","Update Gift Registry",module,Magento/GiftRegistry
"Back","Zpět",module,Magento/GiftRegistry
"This gift registry has no items.","This gift registry has no items.",module,Magento/GiftRegistry
"Created On","Vytvořeno",module,Magento/GiftRegistry
"Manage Items","Správa položek",module,Magento/GiftRegistry
"Share","Sdílet",module,Magento/GiftRegistry
"Edit","Upravit",module,Magento/GiftRegistry
"You haven't created a gift registry yet.","Seznam dárků nebyl dosud vytvořen.",module,Magento/GiftRegistry
"Add New","Přidat nový",module,Magento/GiftRegistry
"Remove","Odstranit",module,Magento/GiftRegistry
"First Name","Jméno",module,Magento/GiftRegistry
"Name","Jméno",module,Magento/GiftRegistry
"Email","E-mail",module,Magento/GiftRegistry
"* Required Fields","* Povinný údaj",module,Magento/GiftRegistry
"Sender","Odesílatel",module,Magento/GiftRegistry
"Invitee","Oslovení",module,Magento/GiftRegistry
"Maximum %1 email addresses.","Maximum %1 email addresses.",module,Magento/GiftRegistry
"Add Invitee","Oslovit",module,Magento/GiftRegistry
"Gift Registry Type","Gift Registry Type",module,Magento/GiftRegistry
"Please select a gift registry type.","Please select a gift registry type.",module,Magento/GiftRegistry
"Next","Následující",module,Magento/GiftRegistry
"Last Name","Příjmení",module,Magento/GiftRegistry
"Registrant Information","Registrant Information",module,Magento/GiftRegistry
"Maximum %1 registrants.","Maximum %1 registrants.",module,Magento/GiftRegistry
"Add Registrant","Add Registrant",module,Magento/GiftRegistry
"Type:","Typ:",module,Magento/GiftRegistry
"Privacy Settings","Privacy Settings",module,Magento/GiftRegistry
"Status","Stav",module,Magento/GiftRegistry
"Gift Registry Items Updated","Gift Registry Items Updated",module,Magento/GiftRegistry
"Product Name","Název produktu",module,Magento/GiftRegistry
"Requested Quantity","Požadované množství",module,Magento/GiftRegistry
"Fulfilled Quantity","Fulfilled Quantity",module,Magento/GiftRegistry
"Total Fulfilled Quantity","Total Fulfilled Quantity",module,Magento/GiftRegistry
"Remaining Quantity","Zbývající množství",module,Magento/GiftRegistry
"Quantity:","Množství:",module,Magento/GiftRegistry
"Customize and Add to Gift Registry","Customize and Add to Gift Registry",module,Magento/GiftRegistry
"This won't take long . . .","Nebude to dlouho trvat . . .",module,Magento/GiftRegistry
"Required Fields","Povinná pole",module,Magento/GiftRegistry
"Search Options","Možnosti hledání",module,Magento/GiftRegistry
"For better search results, first choose a gift registry type. By default, we search all registry types.","For better search results, first choose a gift registry type. By default, we search all registry types.",module,Magento/GiftRegistry
"Type Specific Options","Type Specific Options",module,Magento/GiftRegistry
"Search","Hledat",module,Magento/GiftRegistry
"Registrant Email","Registrant Email",module,Magento/GiftRegistry
"Gift Registry ID","Gift Registry ID",module,Magento/GiftRegistry
"Search Results","Výsledky hledání",module,Magento/GiftRegistry
"Location","Lokalita",module,Magento/GiftRegistry
"Actions","Akce",module,Magento/GiftRegistry
"View","Zobrazit",module,Magento/GiftRegistry
"Your search returned no results.","Nebyly nalezeny žádné výsledky.",module,Magento/GiftRegistry
"Please enter at least two letters of the name.","Please enter at least two letters of the name.",module,Magento/GiftRegistry
"Search By","Hledat podle",module,Magento/GiftRegistry
"Please enter at least two letters.","Please enter at least two letters.",module,Magento/GiftRegistry
"Unit Price","Cena za kus",module,Magento/GiftRegistry
"Add to Cart","Přidat do košíku",module,Magento/GiftRegistry
"Gift Registry created at %store_name","Gift Registry created at %store_name",module,Magento/GiftRegistry
"%name,","%name,",module,Magento/GiftRegistry
"You have successfully created the new gift registry ""%registry_name"".","Seznam dárků ""%registry_name"" byl úspěšně vytvořen.",module,Magento/GiftRegistry
"Your Gift Registry Message","Your Gift Registry Message",module,Magento/GiftRegistry
"Now you can add products to your gift registry.","Now you can add products to your gift registry.",module,Magento/GiftRegistry
"Simply browse to <a href=""%store_url"">%store_name</a> and add the products you want to your shopping cart or wish list.","Simply browse to <a href=""%store_url"">%store_name</a> and add the products you want to your shopping cart or wish list.",module,Magento/GiftRegistry
"You can then add the products to your registry from your shopping cart or wish list page.","You can then add the products to your registry from your shopping cart or wish list page.",module,Magento/GiftRegistry
"You can also share it with your friends and family by logging into your account and visiting the Gift Registry tab.","You can also share it with your friends and family by logging into your account and visiting the Gift Registry tab.",module,Magento/GiftRegistry
"Or you can email the following link and gift registry ID to them:","Or you can email the following link and gift registry ID to them:",module,Magento/GiftRegistry
"Registry Location:","Registry Location:",module,Magento/GiftRegistry
"Registry ID:","Registry ID:",module,Magento/GiftRegistry
"Gift Registry shared at %store_name","Gift Registry shared at %store_name",module,Magento/GiftRegistry
"You can view and purchase items from this gift registry at <a href='%account_url'>%store_name</a>.","Můžete prohlížet a nakupovat položky tohoto evidovaného darku v <a href=""%account_url"">%store_name</a>.",module,Magento/GiftRegistry
"Gift Registry:","Gift Registry:",module,Magento/GiftRegistry
"Created For:","Created For:",module,Magento/GiftRegistry
"You can create your own gift registry on <a href='%account_url'>%store_name</a> and share it with friends and family.","You can create your own gift registry on <a href='%account_url'>%store_name</a> and share it with friends and family.",module,Magento/GiftRegistry
"Gift Registry updated at %store_name","Gift Registry updated at %store_name",module,Magento/GiftRegistry
"The following items have been purchased from your gift registry ""%registry_name"":","Z vašeho seznamu dárků ""%registry_name"" byly zakoupeny následující položky:",module,Magento/GiftRegistry
"You can sign in to your account to view more details about this gift registry.","You can sign in to your account to view more details about this gift registry.",module,Magento/GiftRegistry
"Ship to Recipient Address","Ship to Recipient Address",module,Magento/GiftRegistry
"Ship Here","Přeprava",module,Magento/GiftRegistry
"Recipient Address","Adresa příjemce",module,Magento/GiftRegistry
"Use gift registry shipping address","Use gift registry shipping address",module,Magento/GiftRegistry
"The only place to change the number of gift registry items is on the Gift Registry Info page or directly in your cart.","The only place to change the number of gift registry items is on the Gift Registry Info page or directly in your cart.",module,Magento/GiftRegistry
"Text","Text",module,Magento/GiftRegistry
"Gift Registry Details","Gift Registry Details",module,Magento/GiftRegistry
"Role","Role",module,Magento/GiftRegistry
"Event Data","Event Data",module,Magento/GiftRegistry
"Event Information","Event Information",module,Magento/GiftRegistry
"Event Country","Event Country",module,Magento/GiftRegistry
"My event special","My event special",module,Magento/GiftRegistry
"My special attribute","My special attribute",module,Magento/GiftRegistry
"Gift Registry Section","Gift Registry Section",module,Magento/GiftRegistry
"General Options","Základní údaje",module,Magento/GiftRegistry
"Enable Gift Registry","Enable Gift Registry",module,Magento/GiftRegistry
"Maximum Registrants","Maximum Registrants",module,Magento/GiftRegistry
"Owner Notification","Owner Notification",module,Magento/GiftRegistry
"Email Template","Šablona e-mailu",module,Magento/GiftRegistry
"Email Sender","E-mail odesílatele",module,Magento/GiftRegistry
"Gift Registry Sharing","Gift Registry Sharing",module,Magento/GiftRegistry
"Maximum Sent Emails Threshold","Maximum Sent Emails Threshold",module,Magento/GiftRegistry
"Gift Registry Update","Gift Registry Update",module,Magento/GiftRegistry
"Select","Vybrat",module,Magento/GiftRegistry
"Date","Datum",module,Magento/GiftRegistry
"Event Region Id","Event Region Id",module,Magento/GiftRegistry
"Event Region Text","Event Region Text",module,Magento/GiftRegistry
"Event Location","Event Location",module,Magento/GiftRegistry
"Gift Registry Quick Search Form","Gift Registry Quick Search Form",module,Magento/GiftRegistry
"Quick Search Form Types","Quick Search Form Types",module,Magento/GiftRegistry
"Template","Šablona",module,Magento/GiftRegistry
"Default Template","Výchozí šablona",module,Magento/GiftRegistry
"Listed","Listed",module,Magento/GiftRegistry
"You can view and purchase items from this gift registry at <a href=""%account_url"">%store_name</a>.","Položky z tohoto seznamu darků v <a href=""%account_url"">%store_name</a> si můžete prohlédnout a koupit.",module,Magento/GiftRegistry
"You can create your own gift registry on <a href=""%account_url"">%store_name</a> and share it with friends and family.","V <a href=""%account_url"">%store_name</a> si můžete vytvořit vlastní seznam dárků a sdílet jej s přáteli či rodinou.",module,Magento/GiftRegistry
"some name","nějaký název",module,Magento/GiftRegistry
"The gift registry ID is incorrect. Verify the ID and try again.","The gift registry ID is incorrect. Verify the ID and try again.",module,Magento/GiftRegistry
"The gift registry entity is incorrect. Verify the entity and try again.","The gift registry entity is incorrect. Verify the entity and try again.",module,Magento/GiftRegistry
"At least one email address is needed. Enter an email address and try again.","At least one email address is needed. Enter an email address and try again.",module,Magento/GiftRegistry
